Steps,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2540000,5.399797,2036.5,1191.5223629711704,-0.02261112,-0.2,-0.2,1.0
2550000,5.3449993,1724.857142857143,1191.9513669152027,-0.013424739,0.3333333333333333,0.3333333333333333,1.0
2560000,5.375167,1944.75,1192.5720191615715,-0.010127669,0.4,0.4,1.0
2570000,5.374999,1908.0,1192.3273207598597,-0.008806641,0.0,0.0,1.0
2580000,5.378122,1905.8,1192.625400991666,-0.014226579,0.4,0.4,1.0
2590000,5.3904886,1747.0,1194.4149130828985,-0.016964475,0.5,0.5,1.0
2600000,5.4019537,2081.8,1195.0282395226875,-0.02188226,0.0,0.0,1.0
2610000,5.3898196,1410.0,1194.7083493464916,-0.0064565884,0.16666666666666666,0.16666666666666666,1.0
2620000,5.375492,1694.142857142857,1195.1475511857163,0.011772052,0.0,0.0,1.0
2630000,5.366942,992.4,1195.695476811964,0.017250264,0.5,0.5,1.0
2640000,5.356846,1485.5714285714287,1197.3882168254931,0.02085985,0.3333333333333333,0.3333333333333333,1.0
2650000,5.3668714,1314.75,1197.3326225836915,0.015793245,0.0,0.0,1.0
2660000,5.389116,1383.5,1196.09353587713,0.010064541,-0.5714285714285714,-0.5714285714285714,1.0
2670000,5.387768,1728.1666666666667,1195.1541062286353,0.0068008914,0.0,0.0,1.0
2680000,5.3786035,1256.2222222222222,1194.838239658332,0.014552376,-0.5,-0.5,1.0
2690000,5.3860393,2317.5,1193.8729908076016,0.02048793,-0.25,-0.25,1.0
2700000,5.381921,1392.142857142857,1194.6447889911994,0.012896469,0.25,0.25,1.0
2710000,5.3944993,1583.4285714285713,1195.8546864319578,0.01900479,-0.16666666666666666,-0.16666666666666666,1.0
2720000,5.3890533,1325.7142857142858,1197.0500900342795,0.021439655,0.2857142857142857,0.2857142857142857,1.0
2730000,5.397895,1169.625,1196.9939823972452,0.012112503,-0.1111111111111111,-0.1111111111111111,1.0
2740000,5.356298,1259.25,1197.1152299547257,0.02180887,0.375,0.375,1.0
2750000,5.3824425,1543.1666666666667,1196.9896196609595,0.025943715,-0.3333333333333333,-0.3333333333333333,1.0
2760000,5.3776026,1799.6666666666667,1197.2123294575297,0.017124675,0.0,0.0,1.0
2770000,5.3732076,1549.2857142857142,1197.173124904913,0.010411978,-0.16666666666666666,-0.16666666666666666,1.0
2780000,5.3843126,1920.75,1196.9008314161147,0.0059922356,-0.2,-0.2,1.0
2790000,5.3776455,2158.4,1196.6117717640877,-0.007029063,0.2,0.2,1.0
2800000,5.3862166,2019.8,1197.3959768877476,0.019718733,0.4,0.4,1.0
2810000,5.378015,1352.0,1197.631531288772,0.018122988,-0.16666666666666666,-0.16666666666666666,1.0
2820000,5.379656,1705.8333333333333,1198.4855452061834,0.03820383,0.6666666666666666,0.6666666666666666,1.0
2830000,5.3787603,1878.5,1198.918260029637,0.017473398,0.0,0.0,1.0
2840000,5.383947,1237.5714285714287,1199.3780665904337,0.015707372,0.5,0.5,1.0
2850000,5.386623,1169.6666666666667,1199.99328621956,0.022264171,0.5555555555555556,0.5555555555555556,1.0
2860000,5.37648,2014.6,1201.9902543470998,0.017935382,0.5,0.5,1.0
2870000,5.377263,1815.6,1202.7302332494303,0.016537733,0.16666666666666666,0.16666666666666666,1.0
2880000,5.3770046,1171.0,1202.50960346776,0.016662303,-0.2222222222222222,-0.2222222222222222,1.0
2890000,5.3832355,1959.6,1201.8749903118878,0.020324899,-0.2,-0.2,1.0
2900000,5.3786144,1323.5714285714287,1200.8591966929177,0.016812129,-0.2857142857142857,-0.2857142857142857,1.0
2910000,5.3785777,1473.875,1200.0514925010416,0.02233263,0.0,0.0,1.0
2920000,5.3638606,907.9090909090909,1200.4923973880843,0.019335093,0.18181818181818182,0.18181818181818182,1.0
2930000,5.35318,1098.7777777777778,1200.5541674210504,0.019142322,-0.2222222222222222,-0.2222222222222222,1.0
2940000,5.362293,868.7,1201.070665056802,0.01634347,0.18181818181818182,0.18181818181818182,1.0
2950000,5.341018,1243.2222222222222,1201.3306941101039,0.015806565,0.125,0.125,1.0
2960000,5.3506103,1078.4444444444443,1201.6429359407616,0.016063685,0.0,0.0,1.0
2970000,5.328216,932.3636363636364,1203.7297386777498,0.011226122,0.5454545454545454,0.5454545454545454,1.0
2980000,5.3469753,898.8,1205.3474144921406,0.019935291,0.36363636363636365,0.36363636363636365,1.0
2990000,5.3168774,1095.7777777777778,1206.9689709513077,0.015284149,0.2222222222222222,0.2222222222222222,1.0
3000000,5.327672,1353.0,1207.6161832267744,0.018555742,0.5714285714285714,0.5714285714285714,1.0
3010000,5.3429823,1278.142857142857,1208.9379435765497,0.016985605,0.5,0.5,1.0
3020000,5.3471823,1417.0,1209.5571069780542,0.014579504,-0.16666666666666666,-0.16666666666666666,1.0
3030000,5.3299265,2177.8,1209.440018638837,-0.008193518,-0.2,-0.2,1.0
3040000,5.3056808,2164.4,1208.0641919116035,-0.009571188,-0.5,-0.5,1.0
3050000,5.3074636,1950.75,1208.346788724798,-0.012701443,0.2,0.2,1.0
3060000,5.3486357,1952.1666666666667,1208.1424429494703,-0.011177987,0.0,0.0,1.0
3070000,5.320445,2367.5,1208.1238232980138,-0.008376341,-0.25,-0.25,1.0
3080000,5.339263,1859.6666666666667,1207.649017949191,-0.0013026247,-0.4,-0.4,1.0
3090000,5.3197155,2402.25,1206.9955641941692,-0.012521129,0.0,0.0,1.0
3100000,5.3120103,2085.2,1206.9951870908876,-0.00928087,0.2,0.2,1.0
3110000,5.2891626,2121.75,1207.0486573344094,0.00064926164,0.0,0.0,1.0
3120000,5.324704,2264.6,1206.722542838775,-0.009114714,-0.5,-0.5,1.0
3130000,5.3282814,1610.8,1206.9226811331712,-0.0016222646,0.16666666666666666,0.16666666666666666,1.0
3140000,5.323349,2402.4,1207.0396061602605,-0.007530657,0.0,0.0,1.0
3150000,5.32018,2215.25,1206.5735356003254,-0.010135955,-0.2,-0.2,1.0
3160000,5.3257914,2402.25,1206.369282667273,-0.008486523,0.0,0.0,1.0
3170000,5.3490977,2035.0,1206.305974153898,-0.0017408234,0.2,0.2,1.0
3180000,5.3361173,2402.5,1206.2330616124136,-0.007434365,0.0,0.0,1.0
3190000,5.3176007,1466.875,1205.868561252372,-0.0074423584,-0.14285714285714285,-0.14285714285714285,1.0
3200000,5.3417535,1615.0,1205.639825900522,-0.008493628,0.0,0.0,1.0
3210000,5.314942,1602.142857142857,1204.8384585011042,0.0052643875,0.0,0.0,1.0
3220000,5.3595114,2091.0,1204.92750853708,0.009504965,0.25,0.25,1.0
3230000,5.375029,1186.875,1203.9317265617422,0.014606365,-0.4444444444444444,-0.4444444444444444,1.0
3240000,5.3741693,1092.0,1203.1033375242503,0.020638028,0.2222222222222222,0.2222222222222222,1.0
3250000,5.3783894,1571.1666666666667,1204.658779567544,0.019466188,0.14285714285714285,0.14285714285714285,1.0
3260000,5.3696837,1014.5,1205.471299514082,0.020497916,0.3333333333333333,0.3333333333333333,1.0
3270000,5.3811865,1017.1111111111111,1205.6545862666767,0.019737082,0.2,0.2,1.0
3280000,5.3732557,1388.25,1205.9203412946758,0.02522434,0.0,0.0,1.0
3290000,5.361114,906.4444444444445,1204.8604703044468,0.02088271,-0.4,-0.4,1.0
3300000,5.35919,1321.125,1202.9932390134722,0.026338506,-0.125,-0.125,1.0
3310000,5.3670306,1221.125,1202.8308916319484,0.022204878,-0.25,-0.25,1.0
3320000,5.3687115,1116.0,1201.7400386280287,0.026425298,0.0,0.0,1.0
3330000,5.3676186,1276.5,1201.8409009151892,0.018021453,0.125,0.125,1.0
3340000,5.3382573,1108.5555555555557,1202.925042870456,0.033507597,0.1111111111111111,0.1111111111111111,1.0
3350000,5.357044,1669.3333333333333,1203.607523419629,0.060043905,0.3333333333333333,0.3333333333333333,1.0
3360000,5.3673854,1584.3333333333333,1204.544933599433,0.041363288,0.42857142857142855,0.42857142857142855,1.0
3370000,5.369194,1989.0,1205.0311244915652,0.04878052,0.0,0.0,1.0
3380000,5.357323,2063.4,1204.8396967129286,0.059129983,-0.25,-0.25,1.0
3390000,5.373733,1998.4,1204.6490031865824,0.04128892,0.0,0.0,1.0
3400000,5.3562727,1726.3333333333333,1204.7153513931116,0.050460577,0.0,0.0,1.0
3410000,5.3698854,1121.857142857143,1204.709469684898,0.03507717,0.0,0.0,1.0
3420000,5.360404,2402.4,1204.2149467062372,0.06998395,0.0,0.0,1.0
3430000,5.335957,1812.2,1203.5744703164241,0.045866083,-0.16666666666666666,-0.16666666666666666,1.0
3440000,5.3497896,2402.25,1203.620956697772,0.068067364,0.0,0.0,1.0
3450000,5.344796,1426.7142857142858,1203.5730670633545,0.061815154,0.0,0.0,1.0
3460000,5.3513007,2038.4,1203.8382931427543,0.047680154,0.2,0.2,1.0
3470000,5.3625064,2126.2,1204.3731622808214,0.05945801,0.2,0.2,1.0
3480000,5.3598194,2402.25,1204.425489661817,0.05273519,0.0,0.0,1.0
3490000,5.3442416,2227.25,1204.524482410161,0.048717525,0.25,0.25,1.0
3500000,5.3584895,2402.2,1204.876718283814,0.05133933,0.0,0.0,1.0
3510000,5.3553753,1980.4,1204.818813023691,0.05485741,-0.2,-0.2,1.0
3520000,5.351124,2402.5,1204.759335482432,0.060031217,0.0,0.0,1.0
3530000,5.368395,1441.857142857143,1203.9592800486055,0.04842154,-0.3333333333333333,-0.3333333333333333,1.0
3540000,5.3690333,1473.6666666666667,1203.148697577797,0.030941548,0.0,0.0,1.0
3550000,5.375604,1594.5,1203.5538467040512,0.028472943,0.16666666666666666,0.16666666666666666,1.0
3560000,5.3730044,1996.4,1204.7656898769194,0.032500874,0.4,0.4,1.0
3570000,5.3728895,1665.5714285714287,1205.400192667305,0.032942265,0.0,0.0,1.0
3580000,5.367115,1687.6666666666667,1205.363978190228,0.032025065,0.16666666666666666,0.16666666666666666,1.0
3590000,5.3717866,1126.75,1203.4674051873662,0.026189996,-0.6666666666666666,-0.6666666666666666,1.0
3600000,5.3732314,2124.6,1202.7389630560879,0.02572017,0.0,0.0,1.0
3610000,5.376536,1642.1666666666667,1202.916978429291,0.025444984,0.16666666666666666,0.16666666666666666,1.0
3620000,5.3757634,1357.0,1203.510418774453,0.032201067,0.0,0.0,1.0
3630000,5.371874,1629.1666666666667,1203.4995068528438,0.034848988,-0.16666666666666666,-0.16666666666666666,1.0
3640000,5.3691206,1135.0,1204.4644063864735,0.034149893,0.4444444444444444,0.4444444444444444,1.0
3650000,5.369011,1682.1666666666667,1204.4249389358165,0.039252874,-0.3333333333333333,-0.3333333333333333,1.0
3660000,5.3614755,1423.5714285714287,1203.2537618436995,0.03390214,-0.2857142857142857,-0.2857142857142857,1.0
3670000,5.365723,1736.8,1203.0011250929738,0.028766852,-0.16666666666666666,-0.16666666666666666,1.0
3680000,5.357864,1788.6666666666667,1202.1503394451568,0.028257316,-0.3333333333333333,-0.3333333333333333,1.0
3690000,5.366172,1548.8333333333333,1201.486960971266,0.020756064,0.16666666666666666,0.16666666666666666,1.0
3700000,5.365501,1097.888888888889,1203.4463031751325,0.014995263,0.4444444444444444,0.4444444444444444,1.0
3710000,5.35763,1714.1666666666667,1204.5077284238305,0.018901806,0.16666666666666666,0.16666666666666666,1.0
3720000,5.3837366,1547.0,1205.6385124037195,0.015376439,0.16666666666666666,0.16666666666666666,1.0
3730000,5.3692865,1390.7142857142858,1206.2468364998174,0.012035774,0.14285714285714285,0.14285714285714285,1.0
3740000,5.337135,1432.5714285714287,1205.9784977439122,0.010516299,0.42857142857142855,0.42857142857142855,1.0
3750000,5.3796573,1403.7142857142858,1207.9561048564324,0.018224496,0.5714285714285714,0.5714285714285714,1.0
3760000,5.367906,1256.25,1208.539922031451,0.0022229939,0.125,0.125,1.0
3770000,5.353654,1631.142857142857,1208.2153926659362,0.01840961,-0.14285714285714285,-0.14285714285714285,1.0
3780000,5.379101,1561.7142857142858,1208.0574321041083,0.011413008,-0.16666666666666666,-0.16666666666666666,1.0
3790000,5.3629746,1970.0,1207.4627315035627,0.0024043256,-0.6,-0.6,1.0
3800000,5.358072,1307.25,1206.0818894926456,-0.0008375498,-0.25,-0.25,1.0
3810000,5.330997,1130.3,1205.7155688988046,0.0006115234,0.2222222222222222,0.2222222222222222,1.0
3820000,5.3289266,1145.25,1205.9603718503895,0.0006173737,0.2222222222222222,0.2222222222222222,1.0
3830000,5.324671,942.5454545454545,1206.1988818741056,-0.006692588,-0.45454545454545453,-0.45454545454545453,1.0
3840000,5.3517447,1139.2222222222222,1207.6747699537798,-0.0016298132,0.75,0.75,1.0
3850000,5.351731,1515.2857142857142,1209.201263288416,-0.0008063489,0.14285714285714285,0.14285714285714285,1.0
3860000,5.3486853,1415.3333333333333,1208.2507151658585,0.0050439816,-0.2857142857142857,-0.2857142857142857,1.0
3870000,5.336,1532.5714285714287,1208.1533573497036,0.0030392574,0.0,0.0,1.0
3880000,5.341453,1260.25,1208.216575813285,0.0025436855,-0.14285714285714285,-0.14285714285714285,1.0
3890000,5.3287015,1741.0,1208.1053187123175,0.0027977023,0.16666666666666666,0.16666666666666666,1.0
3900000,5.3496213,1674.3333333333333,1208.8987901181342,0.0021282937,0.16666666666666666,0.16666666666666666,1.0
3910000,5.3433414,1502.75,1209.6236727555174,0.012440808,0.0,0.0,1.0
3920000,5.321774,1213.4285714285713,1210.504981749276,0.014406904,0.875,0.875,1.0
3930000,5.328574,1630.8333333333333,1211.1779644197288,0.01901671,0.3333333333333333,0.3333333333333333,1.0
3940000,5.337184,1836.1666666666667,1211.006584192325,0.014391122,-0.2,-0.2,1.0
3950000,5.343072,1396.142857142857,1211.154493457267,0.012641084,0.125,0.125,1.0
3960000,5.334807,2107.25,1210.6081344864488,0.016000511,-0.5,-0.5,1.0
3970000,5.3567157,2349.2,1209.6459449144397,0.0010402846,-0.25,-0.25,1.0
3980000,5.336276,1504.857142857143,1208.956012070485,-0.00087102276,-0.2857142857142857,-0.2857142857142857,1.0
3990000,5.343395,1836.4,1208.840699497557,-0.005705354,0.0,0.0,1.0
4000000,5.3600225,1796.8,1207.4022433801274,-0.008906761,-0.6,-0.6,1.0
4010000,5.334638,894.4,1205.936106948618,-0.005361193,-0.3,-0.3,1.0
4020000,5.3486896,1595.3333333333333,1204.9458699548695,-0.009113451,-0.3333333333333333,-0.3333333333333333,1.0
4030000,5.353892,2299.2,1204.045218795874,-0.010160303,-0.2,-0.2,1.0
4040000,5.344745,1896.6,1204.2179395690082,-0.009107008,-0.2,-0.2,1.0
4050000,5.351813,1731.6,1204.098601718388,-0.012697234,0.4,0.4,1.0
4060000,5.3498716,1667.2857142857142,1205.1183575196508,-0.010795806,0.0,0.0,1.0
4070000,5.3618855,1883.6,1204.5498309270258,-0.010031785,0.0,0.0,1.0
4080000,5.35102,1801.0,1205.103316776039,-0.011081587,0.4,0.4,1.0
4090000,5.355476,2383.2,1205.6640482400621,-0.006074566,0.0,0.0,1.0
4100000,5.326362,1411.5714285714287,1205.743706228797,0.005498518,0.0,0.0,1.0
4110000,5.3351755,1109.4444444444443,1206.937030843409,0.004217376,0.2222222222222222,0.2222222222222222,1.0
4120000,5.32884,1358.8333333333333,1205.9477054800902,0.003167783,-0.5,-0.5,1.0
4130000,5.319165,1391.0,1204.588840727828,0.0047130687,-0.125,-0.125,1.0
4140000,5.3464046,1455.8333333333333,1203.9913922811904,0.012957906,-0.2857142857142857,-0.2857142857142857,1.0
4150000,5.3257155,1986.0,1204.4464935007823,-0.0018437603,0.0,0.0,1.0
4160000,5.3236117,1353.7142857142858,1203.5514348888007,0.011615598,-0.42857142857142855,-0.42857142857142855,1.0
4170000,5.3078537,1719.6666666666667,1202.1770587839503,-0.0005271305,-0.3333333333333333,-0.3333333333333333,1.0
4180000,5.340402,2185.0,1202.0775258869503,0.009294898,0.25,0.25,1.0
4190000,5.316787,1338.4285714285713,1201.3306422282174,0.0074446346,-0.375,-0.375,1.0
4200000,5.3154116,2109.2,1200.1239407616818,0.007009566,-0.4,-0.4,1.0
4210000,5.312379,1430.857142857143,1200.8211377290752,0.0010157089,0.5,0.5,1.0
4220000,5.3384423,2402.25,1200.605683676858,0.005826223,-0.2,-0.2,1.0
4230000,5.318017,2143.0,1200.422249568286,0.005746976,-0.25,-0.25,1.0
4240000,5.3170753,2080.0,1200.5178681609975,0.008196634,0.2,0.2,1.0
4250000,5.299255,1727.7142857142858,1200.9527977913453,0.006219908,0.3333333333333333,0.3333333333333333,1.0
4260000,5.3170004,2136.5,1201.67632539293,0.0025552094,0.4,0.4,1.0
4270000,5.3251634,2375.75,1202.1636938420595,0.008108909,0.25,0.25,1.0
4280000,5.326362,2153.0,1202.5809602912684,0.009568764,0.2,0.2,1.0
4290000,5.3335605,1555.6666666666667,1202.104924539983,0.00690513,-0.16666666666666666,-0.16666666666666666,1.0
4300000,5.3224206,2147.6,1202.3732817430966,0.00710568,0.2,0.2,1.0
4310000,5.282787,1815.0,1202.684064801711,0.006912129,-0.2,-0.2,1.0
4320000,5.3036313,1873.2,1203.38675983026,0.0016847571,0.5,0.5,1.0
4330000,5.281624,1778.6666666666667,1203.5010752800154,-0.0060237595,0.0,0.0,1.0
4340000,5.2699523,1847.0,1203.2905663819506,-0.0027296264,-0.2,-0.2,1.0
4350000,5.2774982,2049.6666666666665,1203.5855627371136,-0.002771832,0.0,0.0,1.0
4360000,5.283452,1756.4,1204.5552533468758,0.0025825868,0.3333333333333333,0.3333333333333333,1.0
4370000,5.284324,1784.3333333333333,1204.8165001484442,-0.003531698,0.0,0.0,1.0
4380000,5.2648478,2402.25,1204.6538691640071,-0.0017649118,0.0,0.0,1.0
4390000,5.2781672,2402.5,1204.6562108371058,-0.0017912766,0.0,0.0,1.0
4400000,5.271392,2383.25,1204.534922268397,-0.0041680406,-0.25,-0.25,1.0
4410000,5.2692304,2052.6,1203.8420405797424,-0.0035314618,-0.2,-0.2,1.0
4420000,5.3083777,2402.25,1203.6469453412583,-0.00392764,0.0,0.0,1.0
4430000,5.2840333,2201.75,1203.1646885954315,-0.0015396425,-0.25,-0.25,1.0
4440000,5.296304,1908.5,1202.926297209324,-0.0039736526,0.16666666666666666,0.16666666666666666,1.0
4450000,5.261494,2402.25,1203.1770256681946,-0.001759482,0.0,0.0,1.0
4460000,5.270784,2402.5,1203.1841820726456,-0.0017383718,0.0,0.0,1.0
4470000,5.29246,2037.6,1202.9020767967006,-0.0029066654,-0.2,-0.2,1.0
4480000,5.30568,2402.5,1202.7177614716381,0.0022669206,0.0,0.0,1.0
4490000,5.299671,2402.25,1202.7370253157658,0.0021992882,0.0,0.0,1.0
4500000,5.313619,1932.0,1203.1706385001416,0.0054199523,0.16666666666666666,0.16666666666666666,1.0
4510000,5.276493,2402.25,1203.24804943533,0.0024699974,0.0,0.0,1.0
4520000,5.311156,2005.0,1202.8629698978361,0.0007441832,-0.2,-0.2,1.0
4530000,5.3371587,1454.0,1203.0774746591917,0.008665523,0.2857142857142857,0.2857142857142857,1.0
4540000,5.332305,1277.4285714285713,1203.51443918875,0.01144421,-0.2857142857142857,-0.2857142857142857,1.0
4550000,5.3446903,1630.5,1201.9904580254408,0.015222286,-0.6666666666666666,-0.6666666666666666,1.0
4560000,5.3242936,1884.1666666666667,1200.18965185085,0.017441504,-0.5,-0.5,1.0
4570000,5.336462,1728.0,1199.547231001041,0.017011115,-0.2,-0.2,1.0
4580000,5.333866,1751.2,1199.033545607228,0.012762221,-0.16666666666666666,-0.16666666666666666,1.0
4590000,5.331748,2127.8,1199.465359457413,0.018876951,0.2,0.2,1.0
4600000,5.3397756,2078.4,1199.6126967954438,0.02017239,0.0,0.0,1.0
4610000,5.321992,1632.2,1200.5512405758018,0.012317365,0.6,0.6,1.0
4620000,5.328029,1652.6666666666667,1200.7354412478878,-0.014376909,0.0,0.0,1.0
4630000,5.3183208,1284.75,1200.5525390402713,-0.010980981,-0.125,-0.125,1.0
4640000,5.2979903,1876.6,1200.9558574740274,-0.009335088,0.0,0.0,1.0
4650000,5.3134274,1441.5,1200.4222498451547,-0.00927713,-0.3333333333333333,-0.3333333333333333,1.0
4660000,5.337035,1295.6666666666667,1199.6075386570803,-0.00982269,-0.125,-0.125,1.0
4670000,5.338354,1935.6,1199.7697137292757,-0.008779416,0.5,0.5,1.0
4680000,5.324309,2063.5,1200.2876995052325,-0.012800805,0.5,0.5,1.0
4690000,5.3384366,1513.0,1199.9537491170329,-0.011541118,-0.2857142857142857,-0.2857142857142857,1.0
4700000,5.2872944,856.9230769230769,1198.3865720673914,0.0015085314,-0.15384615384615385,-0.15384615384615385,1.0
4710000,5.3153157,829.1818181818181,1199.1851007777243,-0.0048266104,0.7272727272727273,0.7272727272727273,1.0
4720000,5.306239,1576.4285714285713,1201.3109305294875,-0.0017183368,0.42857142857142855,0.42857142857142855,1.0
4730000,5.2735133,859.6666666666666,1201.3204458274429,0.0012240879,-0.45454545454545453,-0.45454545454545453,1.0
4740000,5.292138,1330.1666666666667,1201.3475795702143,0.00150586,0.42857142857142855,0.42857142857142855,1.0
4750000,5.3087187,927.9166666666666,1201.1975547325505,0.0005213389,-0.4166666666666667,-0.4166666666666667,1.0
4760000,5.2995915,969.6666666666666,1200.8966379985186,-0.00053773104,0.0,0.0,1.0
4770000,5.314721,1298.2222222222222,1199.243367934946,-0.0041431035,-0.4444444444444444,-0.4444444444444444,1.0
4780000,5.3265834,1095.5555555555557,1199.216743531411,-0.0045001437,0.3333333333333333,0.3333333333333333,1.0
4790000,5.331234,1467.2857142857142,1200.994075726414,-0.0072823456,0.16666666666666666,0.16666666666666666,1.0
4800000,5.3374715,992.1,1199.1724350076279,-0.0011898987,-0.2727272727272727,-0.2727272727272727,1.0
4810000,5.3463216,1179.0,1198.0613450367173,0.005140881,-0.625,-0.625,1.0
4820000,5.363853,1119.111111111111,1196.6165878365568,0.012879757,-0.1111111111111111,-0.1111111111111111,1.0
4830000,5.363972,1422.857142857143,1196.6552416808397,0.002808376,-0.8571428571428571,-0.8571428571428571,1.0
4840000,5.344355,897.8181818181819,1197.0023279093195,-0.0018190945,-0.09090909090909091,-0.09090909090909091,1.0
4850000,5.336702,1191.125,1196.846243601466,-0.009153613,0.125,0.125,1.0
4860000,5.3500237,926.3636363636364,1197.0593668006486,-0.002525936,-0.09090909090909091,-0.09090909090909091,1.0
4870000,5.3506203,718.3571428571429,1197.401573699058,0.00020436925,0.42857142857142855,0.42857142857142855,1.0
4880000,5.3467937,1297.5714285714287,1196.9902841203614,0.00040195652,-0.5,-0.5,1.0
4890000,5.342745,841.1538461538462,1196.7088065411212,-1.3864948e-05,0.16666666666666666,0.16666666666666666,1.0
4900000,5.3650126,854.75,1199.4799365929039,-0.0025834774,0.16666666666666666,0.16666666666666666,1.0
4910000,5.3609133,1302.857142857143,1200.3712070001843,-0.0014328223,0.375,0.375,1.0
4920000,5.352055,923.7777777777778,1201.3828791745161,0.0032005971,0.1111111111111111,0.1111111111111111,1.0
4930000,5.3569517,913.2727272727273,1203.2397382441488,0.005994991,0.5454545454545454,0.5454545454545454,1.0
4940000,5.3544226,1703.857142857143,1204.6422177093386,0.00090191816,0.16666666666666666,0.16666666666666666,1.0
4950000,5.36018,1748.6666666666667,1204.0649349365592,0.00021174877,-0.5,-0.5,1.0
4960000,5.339058,1044.4444444444443,1203.6000257015705,0.0026047234,0.0,0.0,1.0
4970000,5.36067,1358.2857142857142,1203.5305885933753,0.0077633928,0.0,0.0,1.0
4980000,5.316918,1777.8333333333333,1203.7980435297843,0.0011231544,-0.2,-0.2,1.0
4990000,5.3498836,910.7272727272727,1203.2489707050852,0.0080729555,-0.18181818181818182,-0.18181818181818182,1.0
